,Event,Category,Name1,Year1,Name2,Year2,Name3,Year3,Name4,Year4,School,QualifyingTime,Time,Place,Points
582, Event 11  Women 100 Yard Breaststroke,Preliminaries,"Belyakov, Catherine",JR,,,,,,,Duke,1:00.42,1:01.57,51,0
583, Event 11  Women 100 Yard Breaststroke,Preliminaries,"Mansson, Julia",FR,,,,,,,Florida St,1:00.70,DFS,---,0
584, Event 11  Women 100 Yard Breaststroke,Preliminaries,"Peoples, Olivia",SO,,,,,,,Florida,1:01.19,DFS,---,0
585, Event 12  Women 100 Yard Backstroke,Championship Final,"Walsh, Gretchen",SO,,,,,,,Virginia,49.12,48.26,1,20
586, Event 12  Women 100 Yard Backstroke,Championship Final,"Berkoff, Katharine",SR,,,,,,,NC State,50.14,49.13,2,17
587, Event 12  Women 100 Yard Backstroke,Championship Final,"Curzan, Claire",FR,,,,,,,Stanford,50.19,50.08,3,16
588, Event 12  Women 100 Yard Backstroke,Championship Final,"Bacon, Phoebe",JR,,,,,,,Wisconsin,50.47,50.54,4,15
589, Event 12  Women 100 Yard Backstroke,Championship Final,"Bray, Olivia",JR,,,,,,,Texas,50.85,50.61,5,14
590, Event 12  Women 100 Yard Backstroke,Championship Final,"Stadden, Isabelle",JR,,,,,,,California,50.73,51.03,6,13
591, Event 12  Women 100 Yard Backstroke,Championship Final,"Fuller, Josephine",SO,,,,,,,Tennessee,51.00,51.18,7,12
592, Event 12  Women 100 Yard Backstroke,Championship Final,"White, Rhyan",5Y,,,,,,,Alabama,51.15,51.26,8,11
593, Event 12  Women 100 Yard Backstroke,Consolation Final,"Countie, Grace",SR,,,,,,,UNC,51.16,50.81,9,9
594, Event 12  Women 100 Yard Backstroke,Consolation Final,"Muzzy, Emma",5Y,,,,,,,NC State,51.26,51.27,10,7
595, Event 12  Women 100 Yard Backstroke,Consolation Final,"Noble, Kennedy",FR,,,,,,,NC State,51.48,51.32,11,6
596, Event 12  Women 100 Yard Backstroke,Consolation Final,"Tiltmann, Reilly",SO,,,,,,,Virginia,51.29,51.46,12,5
597, Event 12  Women 100 Yard Backstroke,Consolation Final,"Runnels, Aris",SO,,,,,,,Florida,51.57,51.76,13,4
598, Event 12  Women 100 Yard Backstroke,Consolation Final,"McCarty, Eboni",SO,,,,,,,Georgia,51.36,51.89,14,3
599, Event 12  Women 100 Yard Backstroke,Consolation Final,"Nordmann, Lucie",SR,,,,,,,Stanford,51.60,51.95,15,2
600, Event 12  Women 100 Yard Backstroke,Consolation Final,"Gatrall, Maddy",JR,,,,,,,Akron,51.59,52.16,16,1
601, Event 12  Women 100 Yard Backstroke,Preliminaries,"Walsh, Gretchen",SO,,,,,,,Virginia,49.25,49.12,1,0
602, Event 12  Women 100 Yard Backstroke,Preliminaries,"Berkoff, Katharine",SR,,,,,,,NC State,49.45,50.14,2,0
603, Event 12  Women 100 Yard Backstroke,Preliminaries,"Curzan, Claire",FR,,,,,,,Stanford,49.46,50.19,3,0
604, Event 12  Women 100 Yard Backstroke,Preliminaries,"Bacon, Phoebe",JR,,,,,,,Wisconsin,51.40,50.47,4,0
605, Event 12  Women 100 Yard Backstroke,Preliminaries,"Stadden, Isabelle",JR,,,,,,,California,50.79,50.73,5,0
606, Event 12  Women 100 Yard Backstroke,Preliminaries,"Bray, Olivia",JR,,,,,,,Texas,50.92,50.85,6,0
607, Event 12  Women 100 Yard Backstroke,Preliminaries,"Fuller, Josephine",SO,,,,,,,Tennessee,51.26,51.00,7,0
608, Event 12  Women 100 Yard Backstroke,Preliminaries,"White, Rhyan",5Y,,,,,,,Alabama,50.84,51.15,8,0
609, Event 12  Women 100 Yard Backstroke,Preliminaries,"Countie, Grace",SR,,,,,,,UNC,51.70,51.16,9,0
610, Event 12  Women 100 Yard Backstroke,Preliminaries,"Muzzy, Emma",5Y,,,,,,,NC State,52.03,51.26,10,0
611, Event 12  Women 100 Yard Backstroke,Preliminaries,"Tiltmann, Reilly",SO,,,,,,,Virginia,50.90,51.29,11,0
612, Event 12  Women 100 Yard Backstroke,Preliminaries,"McCarty, Eboni",SO,,,,,,,Georgia,51.35,51.36,12,0
613, Event 12  Women 100 Yard Backstroke,Preliminaries,"Noble, Kennedy",FR,,,,,,,NC State,51.46,51.48,13,0
614, Event 12  Women 100 Yard Backstroke,Preliminaries,"Runnels, Aris",SO,,,,,,,Florida,51.97,51.57,14,0
615, Event 12  Women 100 Yard Backstroke,Preliminaries,"Gatrall, Maddy",JR,,,,,,,Akron,51.84,51.59,15,0
616, Event 12  Women 100 Yard Backstroke,Preliminaries,"Nordmann, Lucie",SR,,,,,,,Stanford,51.91,51.60,16,0
617, Event 12  Women 100 Yard Backstroke,Preliminaries,"Waldrep, Ellie",SO,,,,,,,Auburn,51.74,51.75,17,0
618, Event 12  Women 100 Yard Backstroke,Preliminaries,"Lindner, Sophie",5Y,,,,,,,UNC,52.03,51.84,18,0
619, Event 12  Women 100 Yard Backstroke,Preliminaries,"Pattison, Greer",SO,,,,,,,UNC,51.93,51.96,19,0
620, Event 12  Women 100 Yard Backstroke,Preliminaries,"Lee, Meghan",JR,,,,,,,Auburn,51.90,51.97,20,0
621, Event 12  Women 100 Yard Backstroke,Preliminaries,"Novelline, Carly",FR,,,,,,,Virginia,51.89,52.01,21,0
622, Event 12  Women 100 Yard Backstroke,Preliminaries,"Funderburke, Nyah",SO,,,,,,,Ohio St,51.44,52.05,22,0
623, Event 12  Women 100 Yard Backstroke,Preliminaries,"Melton, Kobie",5Y,,,,,,,Arkansas,52.19,52.06,23,0
624, Event 12  Women 100 Yard Backstroke,Preliminaries,"Nel, Olivia",SO,,,,,,,UNC,53.30,52.19,24,0
625, Event 12  Women 100 Yard Backstroke,Preliminaries,"Kraus, Morgan",SR,,,,,,,Ohio St,52.31,52.24,25,0
626, Event 12  Women 100 Yard Backstroke,Preliminaries,"Schobel, Marie",5Y,,,,,,,Georgia,51.99,52.37,26,0
627, Event 12  Women 100 Yard Backstroke,Preliminaries,"Rees, Meredith",SR,,,,,,,Missouri,51.59,52.40,27,0
628, Event 12  Women 100 Yard Backstroke,Preliminaries,"Caldow, Elle",JR,,,,,,,Tennessee,52.25,52.45,28,0
629, Event 12  Women 100 Yard Backstroke,Preliminaries,"Brooks, Caitlin",SR,,,,,,,Kentucky,51.90,52.53,29,0
630, Event 12  Women 100 Yard Backstroke,Preliminaries,"McEnroe, Annika",SO,,,,,,,California,51.97,52.55,30,0
631, Event 12  Women 100 Yard Backstroke,Preliminaries,"Jones, Emily",FR,,,,,,,Alabama,52.36,52.65,31,0
632, Event 12  Women 100 Yard Backstroke,Preliminaries,"Platts, Daisy",5Y,,,,,,,Auburn,52.12,52.65,31,0
633, Event 12  Women 100 Yard Backstroke,Preliminaries,"McConagha, Mackenzie",SO,,,,,,,Wisconsin,52.45,52.67,33,0
634, Event 12  Women 100 Yard Backstroke,Preliminaries,"Crisera, Alex",SR,,,,,,,Stanford,52.60,52.68,34,0
635, Event 12  Women 100 Yard Backstroke,Preliminaries,"Bentz, Caroline",JR,,,,,,,Virginia Tech,52.85,52.71,35,0
636, Event 12  Women 100 Yard Backstroke,Preliminaries,"Harrison, Tristan",JR,,,,,,,Ohio St,52.05,52.71,35,0
637, Event 12  Women 100 Yard Backstroke,Preliminaries,"Jansen, Claire",FR,,,,,,,Pittsburgh,52.33,52.87,37,0
638, Event 12  Women 100 Yard Backstroke,Preliminaries,"Shuppert, Emma",SR,,,,,,,Duke,52.36,52.92,38,0
639, Event 12  Women 100 Yard Backstroke,Preliminaries,"Taber, Paige",FR,,,,,,,Kentucky,52.48,52.99,39,0
640, Event 12  Women 100 Yard Backstroke,Preliminaries,"Roberts, Alex",JR,,,,,,,San Diego St,52.49,53.07,40,0
641, Event 12  Women 100 Yard Backstroke,Preliminaries,"Gorecka, Weronika",SR,,,,,,,Akron,52.54,53.08,41,0
642, Event 12  Women 100 Yard Backstroke,Preliminaries,"Hanlon, Lydia",FR,,,,,,,Kentucky,52.29,53.08,41,0
643, Event 12  Women 100 Yard Backstroke,Preliminaries,"Bathurst, Ella",SO,,,,,,,Virginia,52.97,53.12,43,0
644, Event 12  Women 100 Yard Backstroke,Preliminaries,"Frericks, Grace",FR,,,,,,,Kentucky,52.80,53.26,44,0
645, Event 12  Women 100 Yard Backstroke,Preliminaries,"Lagrand, Susan",5Y,,,,,,,Oakland,53.27,53.27,45,0
646, Event 12  Women 100 Yard Backstroke,Preliminaries,"Varga, Ella",FR,,,,,,,LSU,52.46,53.29,46,0
647, Event 12  Women 100 Yard Backstroke,Preliminaries,"Arky, Natalie",SR,,,,,,,Denver,53.47,53.30,47,0
648, Event 12  Women 100 Yard Backstroke,Preliminaries,"Barzelay, Aviv",SO,,,,,,,Texas A&M,53.51,53.45,48,0
649, Event 12  Women 100 Yard Backstroke,Preliminaries,"Crush, Annabel",SO,,,,,,,NC State,52.68,53.47,49,0
650, Event 12  Women 100 Yard Backstroke,Preliminaries,"Salcutan, Tatiana",JR,,,,,,,South Carolina,53.66,54.94,50,0
651, Event 12  Women 100 Yard Backstroke,Preliminaries,"Guevara, Miriam",5Y,,,,,,,Northwestern,52.34,DFS,---,0
652, Event 12  Women 100 Yard Backstroke,Preliminaries,"Nevmovenko, Polina",SO,,,,,,,Auburn,53.56,DFS,---,0
653, Event 12  Women 100 Yard Backstroke,Preliminaries,"Henderson, Hanna",JR,,,,,,,Southern California,52.95,DFS,---,0
654, Event 14  Women 400 Yard Medley Relay,Timed Final Relay,"Walsh, Gretchen",SO,"Walsh, Alex",JR,"Douglass, Kate",SR,"Canny, Aimee",FR,Virginia,3:21.80,3:22.39,1,40
655, Event 14  Women 400 Yard Medley Relay,Timed Final Relay,"Berkoff, Katharine",SR,"MacCausland, Heather",SR,"Alons, Kylee",5Y,"Arens, Abby",JR,NC State,3:26.28,3:24.66,2,34
656, Event 14  Women 400 Yard Medley Relay,Timed Final Relay,"Bray, Olivia",JR,"Jacoby, Lydia",FR,"Sticklen, Emma",JR,"Pash, Kelly",SR,Texas,3:25.29,3:25.18,3,32
657, Event 14  Women 400 Yard Medley Relay,Timed Final Relay,"Curzan, Claire",FR,"Raab, Allie",5Y,"Huske, Torri",SO,"Ruck, Taylor",SR,Stanford,3:25.79,3:26.10,4,30
658, Event 14  Women 400 Yard Medley Relay,Timed Final Relay,"Fuller, Josephine",SO,"McSharry, Mona",JR,"Stotler, Sara",SO,"Douthwright, Brooklyn",SO,Tennessee,3:28.78,3:27.92,5,28
659, Event 14  Women 400 Yard Medley Relay,Timed Final Relay,"Funderburke, Nyah",SO,"Panitz, Josie",SR,"Zenick, Katherine",JR,"Fulmer, Amy",SR,Ohio St,3:26.68,3:28.18,6,26
660, Event 14  Women 400 Yard Medley Relay,Timed Final Relay,"Runnels, Aris",SO,"Kucheran, Nina",5Y,"Peoples, Olivia",SO,"Cronk, Micayla",SO,Florida,3:29.98,3:28.36,7,24
661, Event 14  Women 400 Yard Medley Relay,Timed Final Relay,"Hay, Abby",SR,"Viberg, Cecilia",FR,"Albiero, Gabi",JR,"Regenauer, Christiana",SR,Louisville,3:30.29,3:28.58,8,22
662, Event 14  Women 400 Yard Medley Relay,Timed Final Relay,"Lindner, Sophie",5Y,"Smith, Skyler",SO,"VanNote, Ellie",SR,"Countie, Grace",SR,UNC,3:30.84,3:29.03,9,18
663, Event 14  Women 400 Yard Medley Relay,Timed Final Relay,"Bernal, Aria",5Y,"Dobler, Kaitlyn",JR,"Delgado, Anicka",JR,"Henderson, Hanna",JR,Southern California,3:30.00,3:29.56,10,14
664, Event 14  Women 400 Yard Medley Relay,Timed Final Relay,"Stadden, Isabelle",JR,"Neser, Jade",JR,"Kragh, Mia",SO,"Davidson, Emma",SR,California,3:30.64,3:29.96,11,12
665, Event 14  Women 400 Yard Medley Relay,Timed Final Relay,"Kaufmann, Noelle",JR,"Sim, Letitia",SO,"Kendall, Brady",FR,"Flynn, Lindsay",SO,Michigan,3:31.07,3:30.52,12,10
666, Event 14  Women 400 Yard Medley Relay,Timed Final Relay,"White, Rhyan",5Y,"Wiseman, Avery",SO,"Jones, Emily",FR,"Antoniou, Kalia",5Y,Alabama,3:28.46,3:30.74,13,8
667, Event 14  Women 400 Yard Medley Relay,Timed Final Relay,"Waldrep, Ellie",SO,"Makarova, Stasya",SO,"Lee, Meghan",JR,"Nevmovenko, Polina",SO,Auburn,3:30.21,3:31.34,14,6
668, Event 14  Women 400 Yard Medley Relay,Timed Final Relay,"Murdock, Justine",SO,"Brunzell, Hannah",SR,"Guevara, Miriam",5Y,"Strouse, Ashley",SO,Northwestern,3:32.38,3:32.20,15,4
669, Event 14  Women 400 Yard Medley Relay,Timed Final Relay,"McCarty, Eboni",SO,"Hartman, Zoie",SR,"Dickinson, Callie",5Y,"Reinstein, Sloane",JR,Georgia,3:31.01,3:32.29,16,1
670, Event 14  Women 400 Yard Medley Relay,Timed Final Relay,"Buechler, Jordan",JR,"Kennett, Bobbi",JR,"Theall, Olivia",JR,"Stepanek, Chloe",JR,Texas A&M,3:31.26,3:32.29,16,1
671, Event 14  Women 400 Yard Medley Relay,Timed Final Relay,"Bacon, Phoebe",JR,"Ozkan, Hazal",FR,"Jump, Mallory",SR,"Carlson, Abby",SO,Wisconsin,3:31.75,3:32.35,18,0
672, Event 14  Women 400 Yard Medley Relay,Timed Final Relay,"Shuppert, Emma",SR,"Gridley, Kaelyn",FR,"Ozkan, Aleyna",JR,"Snyder, Sarah",SR,Duke,3:31.35,3:32.47,19,0
673, Event 14  Women 400 Yard Medley Relay,Timed Final Relay,"Rees, Meredith",SR,"Brathwaite, Katrina",SR,"Williams, Taylor",SO,"Gowans, Molly",5Y,Missouri,3:32.90,3:32.88,20,0
674, Event 14  Women 400 Yard Medley Relay,Timed Final Relay,"Kosturos, Sophia",SR,"Carlson, Eva",SO,"Dang, Gabby",SR,"Grover, Claire",5Y,UCLA,3:32.10,3:33.37,21,0
675, Event 14  Women 400 Yard Medley Relay,Timed Final Relay,"Brooks, Caitlin",SR,"Phelan, Denise",FR,"Gati, Izzy",5Y,"Wheeler, Kaitlynn",SR,Kentucky,3:31.74,DQ,---,0
676, Event 14  Women 400 Yard Medley Relay,Timed Final Relay,"Peplowski, Anna",SO,"Peplowski, Noelle",5Y,"Broshears, Elizabeth",JR,"Paegle, Kristina",FR,Indiana,3:29.82,DQ,---,0
677, Event 14  Women 400 Yard Medley Relay,Timed Final Relay,"Melton, Kobie",5Y,"Herrmann, Vanessa",5Y,"Sansores De La Fuent, Andrea",5Y,"Cothern, Bella",JR,Arkansas,3:31.74,DQ,---,0
678, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"McMahon, Kensey",5Y,,,,,,,Alabama,15:47.02,15:43.84,1,20
679, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Gan, Ching Hwee",SO,,,,,,,Indiana,15:56.55,15:46.28,2,17
680, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"McKenna, Paige",SO,,,,,,,Wisconsin,15:46.90,15:48.71,3,16
681, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Stege, Kristen",SR,,,,,,,Tennessee,15:53.47,15:50.24,4,15
682, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Sullivan, Erica",SO,,,,,,,Texas,15:49.16,15:50.27,5,14
683, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Breslin, Aly",JR,,,,,,,Tennessee,15:52.71,15:50.80,6,13
684, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Denigan, Mariah",SO,,,,,,,Indiana,15:57.82,15:52.18,7,12
685, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Stege, Rachel",SO,,,,,,,Georgia,16:00.96,15:54.55,8,11
686, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Williams, Liberty",JR,,,,,,,Louisville,16:03.60,15:55.29,9,9
687, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Kalandadze, Anna",SR,,,,,,,Penn,15:53.88,15:55.60,10,7
688, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Donohoe, Madelyn",SR,,,,,,,Virginia,15:59.54,15:56.83,11,6
689, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"McCulloh, Abby",SO,,,,,,,Georgia,15:57.08,15:57.34,12,5
690, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Weyant, Emma",SO,,,,,,,Florida,16:08.24,16:01.59,13,4
691, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Geringer, Maya",JR,,,,,,,Ohio St,16:05.34,16:01.77,14,3
692, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Ertan, Deniz",FR,,,,,,,Georgia Tech,15:55.77,16:02.75,15,2
693, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Preble, Averee",SR,,,,,,,Auburn,16:11.93,16:02.99,16,1
694, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Roghair, Aurora",SO,,,,,,,Stanford,16:02.28,16:03.15,17,0
695, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Mull, Lola",JR,,,,,,,Northwestern,16:11.41,16:03.98,18,0
696, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Woodbury, Gwen",SO,,,,,,,Ohio St,16:05.80,16:04.35,19,0
697, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Coetzee, Dune",SO,,,,,,,Georgia,16:03.09,16:05.42,20,0
698, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Pfeifer, Abby",SO,,,,,,,Texas,16:07.14,16:05.62,21,0
699, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Hetzer, Emily",5Y,,,,,,,Auburn,16:03.46,16:06.04,22,0
700, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Miller, Hayden",FR,,,,,,,Florida,15:59.21,16:07.61,23,0
701, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Auld, Anna",SO,,,,,,,Florida,16:09.52,16:10.61,24,0
702, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Hastings, Emma",FR,,,,,,,NC State,16:08.90,16:11.96,25,0
703, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Mathieu, Tylor",SR,,,,,,,Florida,16:03.99,16:12.83,26,0
704, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Nguyen, Claire",SR,,,,,,,Tennessee,16:08.41,16:13.02,27,0
705, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Jorgenson, Gena",FR,,,,,,,Nebraska,16:13.54,16:13.34,28,0
706, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Drumm, Megan",JR,,,,,,,Kentucky,16:09.97,16:13.62,29,0
707, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Stoneburg, Blair",FR,,,,,,,Wisconsin,16:21.38,16:15.44,30,0
708, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Kahler, Marlene",SO,,,,,,,Southern California,16:13.73,16:17.53,31,0
709, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Travis, Chase",JR,,,,,,,Virginia Tech,16:05.31,16:17.64,32,0
710, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"McNeese, Beth",SR,,,,,,,Kentucky,16:08.38,16:17.73,33,0
711, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"DeBoer, Camille",FR,,,,,,,Florida,16:11.63,16:19.69,34,0
712, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"McMurray, Olivia",SO,,,,,,,Texas,16:19.62,16:23.29,35,0
713, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Grottle, Abby",JR,,,,,,,Texas A&M,16:12.04,16:24.44,36,0
714, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Knapp, Sophia",FR,,,,,,,Virginia,16:12.11,16:27.55,37,0
715, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Tankersley, Morgan",SR,,,,,,,Stanford,16:18.33,16:30.69,38,0
716, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Barczyk, Jillian",SR,,,,,,,Georgia,16:09.34,16:31.11,39,0
717, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"Kuwata, Paige",FR,,,,,,,Louisville,16:12.19,16:31.94,40,0
718, Event 15  Women 1650 Yard Freestyle,Timed Final Individual,"McCarville, Kate",SO,,,,,,,Tennessee,16:05.58,16:32.05,41,0
719, Event 16  Women 200 Yard Backstroke,Championship Final,"Curzan, Claire",FR,,,,,,,Stanford,1:49.48,1:47.64,1,20
720, Event 16  Women 200 Yard Backstroke,Championship Final,"Bacon, Phoebe",JR,,,,,,,Wisconsin,1:50.03,1:49.28,2,17
721, Event 16  Women 200 Yard Backstroke,Championship Final,"Stadden, Isabelle",JR,,,,,,,California,1:50.44,1:49.38,3,16
722, Event 16  Women 200 Yard Backstroke,Championship Final,"Fuller, Josephine",SO,,,,,,,Tennessee,1:50.12,1:50.22,4,15
723, Event 16  Women 200 Yard Backstroke,Championship Final,"Noble, Kennedy",FR,,,,,,,NC State,1:50.88,1:50.58,5,14
724, Event 16  Women 200 Yard Backstroke,Championship Final,"Tiltmann, Reilly",SO,,,,,,,Virginia,1:51.23,1:50.84,6,13
725, Event 16  Women 200 Yard Backstroke,Championship Final,"Bray, Olivia",JR,,,,,,,Texas,1:51.18,1:51.95,7,12
726, Event 16  Women 200 Yard Backstroke,Championship Final,"Muzzy, Emma",5Y,,,,,,,NC State,1:51.00,1:52.82,8,11
727, Event 16  Women 200 Yard Backstroke,Consolation Final,"Peplowski, Anna",SO,,,,,,,Indiana,1:51.32,1:51.84,9,9
728, Event 16  Women 200 Yard Backstroke,Consolation Final,"Hetrick, Paige",JR,,,,,,,Louisville,1:51.84,1:51.90,10,7
729, Event 16  Women 200 Yard Backstroke,Consolation Final,"White, Rhyan",5Y,,,,,,,Alabama,1:52.70,1:51.93,11,6
730, Event 16  Women 200 Yard Backstroke,Consolation Final,"Lindner, Sophie",5Y,,,,,,,UNC,1:51.72,1:52.35,12,5
731, Event 16  Women 200 Yard Backstroke,Consolation Final,"Gorecka, Weronika",SR,,,,,,,Akron,1:52.43,1:52.63,13,4
732, Event 16  Women 200 Yard Backstroke,Consolation Final,"Bentz, Caroline",JR,,,,,,,Virginia Tech,1:52.76,1:52.74,14,3
733, Event 16  Women 200 Yard Backstroke,Consolation Final,"Brooks, Caitlin",SR,,,,,,,Kentucky,1:52.35,1:52.96,15,2
734, Event 16  Women 200 Yard Backstroke,Consolation Final,"Nordmann, Lucie",SR,,,,,,,Stanford,1:52.54,1:53.29,16,1
735, Event 16  Women 200 Yard Backstroke,Preliminaries,"Curzan, Claire",FR,,,,,,,Stanford,1:47.43,1:49.48,1,0
736, Event 16  Women 200 Yard Backstroke,Preliminaries,"Bacon, Phoebe",JR,,,,,,,Wisconsin,1:51.22,1:50.03,2,0
737, Event 16  Women 200 Yard Backstroke,Preliminaries,"Fuller, Josephine",SO,,,,,,,Tennessee,1:50.12,1:50.12,3,0
738, Event 16  Women 200 Yard Backstroke,Preliminaries,"Stadden, Isabelle",JR,,,,,,,California,1:48.75,1:50.44,4,0
739, Event 16  Women 200 Yard Backstroke,Preliminaries,"Noble, Kennedy",FR,,,,,,,NC State,1:50.24,1:50.88,5,0
740, Event 16  Women 200 Yard Backstroke,Preliminaries,"Muzzy, Emma",5Y,,,,,,,NC State,1:50.96,1:51.00,6,0
741, Event 16  Women 200 Yard Backstroke,Preliminaries,"Bray, Olivia",JR,,,,,,,Texas,1:50.09,1:51.18,7,0
742, Event 16  Women 200 Yard Backstroke,Preliminaries,"Tiltmann, Reilly",SO,,,,,,,Virginia,1:51.05,1:51.23,8,0
743, Event 16  Women 200 Yard Backstroke,Preliminaries,"Peplowski, Anna",SO,,,,,,,Indiana,1:51.81,1:51.32,9,0
744, Event 16  Women 200 Yard Backstroke,Preliminaries,"Lindner, Sophie",5Y,,,,,,,UNC,1:53.46,1:51.72,10,0
745, Event 16  Women 200 Yard Backstroke,Preliminaries,"Hetrick, Paige",JR,,,,,,,Louisville,1:51.70,1:51.84,11,0
746, Event 16  Women 200 Yard Backstroke,Preliminaries,"Brooks, Caitlin",SR,,,,,,,Kentucky,1:52.38,1:52.35,12,0
747, Event 16  Women 200 Yard Backstroke,Preliminaries,"Gorecka, Weronika",SR,,,,,,,Akron,1:53.33,1:52.43,13,0
748, Event 16  Women 200 Yard Backstroke,Preliminaries,"Nordmann, Lucie",SR,,,,,,,Stanford,1:53.70,1:52.54,14,0
749, Event 16  Women 200 Yard Backstroke,Preliminaries,"White, Rhyan",5Y,,,,,,,Alabama,1:51.53,1:52.70,15,0
750, Event 16  Women 200 Yard Backstroke,Preliminaries,"Bentz, Caroline",JR,,,,,,,Virginia Tech,1:53.78,1:52.76,16,0
751, Event 16  Women 200 Yard Backstroke,Preliminaries,"Ulett, Rye",SO,,,,,,,Louisville,1:52.24,1:53.07,17,0
752, Event 16  Women 200 Yard Backstroke,Preliminaries,"Lagrand, Susan",5Y,,,,,,,Oakland,1:53.37,1:53.12,18,0
753, Event 16  Women 200 Yard Backstroke,Preliminaries,"Pasadyn, Felicia",5Y,,,,,,,Ohio St,1:52.29,1:53.20,19,0
754, Event 16  Women 200 Yard Backstroke,Preliminaries,"Roberts, Alex",JR,,,,,,,San Diego St,1:52.89,1:53.21,20,0
755, Event 16  Women 200 Yard Backstroke,Preliminaries,"Atkinson, Emma",JR,,,,,,,Virginia Tech,1:52.46,1:53.21,20,0
756, Event 16  Women 200 Yard Backstroke,Preliminaries,"McConagha, Mackenzie",SO,,,,,,,Wisconsin,1:53.77,1:53.30,22,0
757, Event 16  Women 200 Yard Backstroke,Preliminaries,"Barzelay, Aviv",SO,,,,,,,Texas A&M,1:52.91,1:53.35,23,0
758, Event 16  Women 200 Yard Backstroke,Preliminaries,"Hanlon, Lydia",FR,,,,,,,Kentucky,1:52.16,1:53.40,24,0
759, Event 16  Women 200 Yard Backstroke,Preliminaries,"Zavaros, Mabel",JR,,,,,,,Florida,1:53.14,1:53.48,25,0
760, Event 16  Women 200 Yard Backstroke,Preliminaries,"Dixon, Zoe",FR,,,,,,,Florida,1:54.14,1:53.62,26,0
761, Event 16  Women 200 Yard Backstroke,Preliminaries,"Frericks, Grace",FR,,,,,,,Kentucky,1:52.78,1:53.68,27,0
762, Event 16  Women 200 Yard Backstroke,Preliminaries,"McEnroe, Annika",SO,,,,,,,California,1:52.61,1:53.69,28,0
763, Event 16  Women 200 Yard Backstroke,Preliminaries,"Platts, Daisy",5Y,,,,,,,Auburn,1:51.63,1:53.75,29,0
764, Event 16  Women 200 Yard Backstroke,Preliminaries,"Caldow, Elle",JR,,,,,,,Tennessee,1:55.04,1:53.84,30,0
765, Event 16  Women 200 Yard Backstroke,Preliminaries,"Schobel, Marie",5Y,,,,,,,Georgia,1:54.59,1:53.95,31,0
766, Event 16  Women 200 Yard Backstroke,Preliminaries,"Waldrep, Ellie",SO,,,,,,,Auburn,1:55.27,1:54.00,32,0
767, Event 16  Women 200 Yard Backstroke,Preliminaries,"Spitz, Ayla",SR,,,,,,,California,1:54.08,1:54.04,33,0
768, Event 16  Women 200 Yard Backstroke,Preliminaries,"Taber, Paige",FR,,,,,,,Kentucky,1:53.75,1:54.19,34,0
769, Event 16  Women 200 Yard Backstroke,Preliminaries,"Novelline, Carly",FR,,,,,,,Virginia,1:54.83,1:54.34,35,0
770, Event 16  Women 200 Yard Backstroke,Preliminaries,"Motekaitis, Mia",SR,,,,,,,California,1:53.18,1:54.45,36,0
771, Event 16  Women 200 Yard Backstroke,Preliminaries,"Kraus, Morgan",SR,,,,,,,Ohio St,1:54.37,1:54.50,37,0
